url,titulo,subtitulo,descricao,temas,data,descricao_limpo,descricao_sem_stopwords
https://www.agenciaminas.mg.gov.br/noticia/esportes-governo-publica-edital-para-selecao-de-entidade-sem-fins-lucrativos-atuar-em-minas,Esportes: governo publica edital para seleção de entidade sem fins lucrativos atuar em Minas  ,"Programa estadual incentiva prática de atividades físicas, esportes e lazer, com foco educacional, de desenvolvimento e inclusão social","O Governo de Minas, por meio da Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) e ação da Subsecretaria de Esportes...",['Esportes'],2023-07-24 17:30:00-03:00,o governo de minas por meio da secretaria de estado de desenvolvimento social de minas gerais sedese mg e acao da subsecretaria de esportes,governo minas meio secretaria estado desenvolvimento social minas gerais sedese mg acao subsecretaria esportes
https://www.agenciaminas.mg.gov.br/noticia/governo-apresenta-balanco-e-perspectivas-em-seminario-sobre-lei-estadual-de-incentivo-ao-esporte,Governo apresenta balanço e perspectivas em seminário sobre Lei Estadual de Incentivo ao Esporte,Evento realizado pela Sedese na Cidade Administrativa de Minas Gerais está disponível no canal do YouTube da secretaria,"O Governo de Minas, por meio da Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) e Subsecretaria de Esportes (Subesp),...",['Esportes'],2023-07-21 17:45:00-03:00,o governo de minas por meio da secretaria de estado de desenvolvimento social de minas gerais sedese mg e subsecretaria de esportes subesp,governo minas meio secretaria estado desenvolvimento social minas gerais sedese mg subsecretaria esportes subesp
https://www.agenciaminas.mg.gov.br/noticia/forum-de-tematicas-esportivas-em-juiz-de-fora-esta-com-inscricoes-abertas,"Fórum de Temáticas Esportivas, em Juiz de Fora, está com inscrições abertas",Quinta edição do evento será realizada nos dias 25 e 26/7 para 58 municípios da Diretoria Regional de Juiz de Fora,"Estão abertas, até 20/7, as inscrições para o Fórum de Temáticas Esportivas (Forte) de Juiz de Fora. Os interessados devem clicar aqui e seguir as...","['Social', 'Esportes']",2023-07-17 11:35:00-03:00,estao abertas ate 20 7 as inscricoes para o forum de tematicas esportivas forte de juiz de fora os interessados devem clicar aqui e seguir as,abertas 20 7 inscricoes forum tematicas esportivas forte juiz interessados devem clicar aqui seguir
https://www.agenciaminas.mg.gov.br/noticia/etapa-regional-do-jemg-chega-ao-fim-com-a-participacao-de-650-escolas,Etapa Regional do Jemg chega ao fim com a participação de 650 escolas,"Evento reuniu estudantes-atletas de todo o estado na disputa por vagas na etapa estadual, que será realizada entre os dias 1º e 6/8","A etapa regional dos Jogos Escolares de Minas Gerais 2023 (Jemg) chegou ao fim e contou com estudantes, entre 12 e 17 anos, classificados das...","['Esportes', 'Educação']",2023-07-10 17:25:00-03:00,a etapa regional dos jogos escolares de minas gerais 2023 jemg chegou ao fim e contou com estudantes entre 12 e 17 anos classificados das,etapa regional jogos escolares minas gerais 2023 jemg chegou fim contou estudantes 12 17 anos classificados
https://www.agenciaminas.mg.gov.br/noticia/prorrogado-prazo-para-envio-do-caderno-de-encargos-do-jimi-para-12-7,Prorrogado prazo para envio do Caderno de Encargos do Jimi para 12/7 ,Documento serve de base para escolha das oito cidades-sedes da etapa microrregional da competição escolar,"A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG), por meio da Subsecretaria de Esportes (Subesp), prorrogou para 12/7 o...","['Social', 'Esportes']",2023-07-06 08:30:00-03:00,a secretaria de estado de desenvolvimento social de minas gerais sedese mg por meio da subsecretaria de esportes subesp prorrogou para 12 7 o,secretaria estado desenvolvimento social minas gerais sedese mg meio subsecretaria esportes subesp prorrogou 12 7
https://www.agenciaminas.mg.gov.br/noticia/mineirinho-e-palco-da-decisao-do-campeonato-mineiro-masculino-de-volei-e-de-exibicao-da-equipe-de-basquete-harlem-globetrotters,Mineirinho é palco da decisão do Campeonato Mineiro Masculino de Vôlei e de exibição da equipe de basquete Harlem Globetrotters,"Com apoio do Governo do Estado, ginásio recebe grandes eventos e reafirma posto de casa do esporte em Minas","O Estádio Jornalista Felippe Drummond, o Mineirinho, se prepara para receber grandes eventos esportivos em outubro. Nesta sexta-feira (10/10) e...","['Turismo', 'Esportes']",2025-10-09 15:10:00-03:00,o estadio jornalista felippe drummond o mineirinho se prepara para receber grandes eventos esportivos em outubro nesta sexta feira 10 10 e,estadio jornalista felippe drummond mineirinho prepara receber grandes eventos esportivos outubro nesta sexta feira 10 10
https://www.agenciaminas.mg.gov.br/noticia/sedese-lanca-edital-para-realizacao-do-jimi-paradesporto-em-2024-e-2025,Sedese lança edital para realização do Jimi Paradesporto em 2024 e 2025,Organizações da sociedade civil podem enviar propostas entre 3/7 e 3/8,"Sedese-MG / Divulgação A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG), por meio da...","['Social', 'Esportes']",2023-06-29 17:50:00-03:00,sedese mg divulgacao a secretaria de estado de desenvolvimento social de minas gerais sedese mg por meio da,sedese mg divulgacao secretaria estado desenvolvimento social minas gerais sedese mg meio
https://www.agenciaminas.mg.gov.br/noticia/cemig-destina-r-7-5-milhoes-para-projetos-esportivos-em-minas-gerais,"Cemig destina R$ 7,5 milhões para projetos esportivos em Minas Gerais","Montante é referente aos cinco primeiros meses de 2023; somados aos números dos últimos quatro anos, recursos destinados pela empresa para as práticas esportivas no estado chegam a quase R$ 25 milhões",Cemig / Divulgação Com o objetivo de fortalecer e ampliar as diferentes ações voltadas para a prática do esporte em Minas...,"['Infraestrutura', 'Social', 'Esportes']",2023-06-29 16:25:00-03:00,cemig divulgacao com o objetivo de fortalecer e ampliar as diferentes acoes voltadas para a pratica do esporte em minas,cemig divulgacao objetivo fortalecer ampliar diferentes acoes voltadas pratica esporte minas
https://www.agenciaminas.mg.gov.br/noticia/secretaria-de-desenvolvimento-social-destaca-politicas-para-mulheres-em-edicao-do-assembleia-fiscaliza,Secretaria de Desenvolvimento Social destaca políticas para mulheres em edição do Assembleia Fiscaliza ,Secretária Elizabeth Jucá passa por sabatina com deputados e expõe realizações da pasta,"Um dia cheio no Auditório José Alencar da Assembleia Legislativa de Minas Gerais (ALMG). Nesta quinta-feira (22/6), a edição do Assembleia...","['Social', 'Esportes', 'Direitos Humanos', 'Trabalho']",2023-06-22 18:05:00-03:00,um dia cheio no auditorio jose alencar da assembleia legislativa de minas gerais almg nesta quinta feira 22 6 a edicao do assembleia,dia cheio auditorio jose alencar assembleia legislativa minas gerais almg nesta quinta feira 22 6 edicao assembleia
https://www.agenciaminas.mg.gov.br/noticia/uberaba-recebera-etapa-estadual-do-jemg-2023,Uberaba receberá etapa estadual do Jemg 2023,"Pelo segundo ano consecutivo, cidade do Triângulo Mineiro reunirá cerca de 4 mil estudantes-atletas, entre os dias 1 e 6/8","O Governo de Minas anunciou, nessa quarta-feira (21/6), a cidade de Uberaba, no Triângulo Mineiro, como sede da etapa estadual dos Jogos Escolares...","['Social', 'Esportes']",2023-06-22 13:50:00-03:00,o governo de minas anunciou nessa quarta feira 21 6 a cidade de uberaba no triangulo mineiro como sede da etapa estadual dos jogos escolares,governo minas anunciou nessa quarta feira 21 6 cidade uberaba triangulo mineiro sede etapa estadual jogos escolares
https://www.agenciaminas.mg.gov.br/noticia/inscricoes-para-edicao-do-forum-de-tematicas-esportivas-de-sao-joao-del-rei-terminam-em-22-6,Inscrições para edição do Fórum de Temáticas Esportivas de São João del-Rei terminam em 22/6,Terceira edição do Fórum de Temáticas Esportivas será realizada entre os dias 27 e 28/6,Sedese / Divulgação As inscrições para participação da terceira edição do Fórum de Temáticas Esportivas (Forte) terminam na...,['Esportes'],2023-06-20 10:35:00-03:00,sedese divulgacao as inscricoes para participacao da terceira edicao do forum de tematicas esportivas forte terminam na,sedese divulgacao inscricoes participacao terceira edicao forum tematicas esportivas forte terminam
https://www.agenciaminas.mg.gov.br/noticia/subsecretaria-de-esportes-do-estado-divulga-caderno-de-encargos-do-jimi-2023,Subsecretaria de Esportes do Estado divulga Caderno de Encargos do Jimi 2023,Documento serve de base para escolha das oito cidades-sedes da etapa Microrregional,"Sedese / Divulgação A Subsecretaria de Esportes (Subesp), da Secretaria de Estado de Desenvolvimento Social de Minas Gerais...",['Esportes'],2023-06-15 16:45:00-03:00,sedese divulgacao a subsecretaria de esportes subesp da secretaria de estado de desenvolvimento social de minas gerais,sedese divulgacao subsecretaria esportes subesp secretaria estado desenvolvimento social minas gerais
https://www.agenciaminas.mg.gov.br/noticia/etapa-estadual-do-jemg-paralimpico-e-realizada-nesta-semana-em-ipatinga,Etapa Estadual do Jemg Paralímpico é realizada nesta semana em Ipatinga,Mais de 450 estudantes-atletas participam da competição que tem disputas em seis modalidade paralímpicas,"O município de Ipatinga, no Vale do Aço, recebe nesta semana a etapa estadual dos Jogos Escolares de Minas Gerais (Jemg) Paralímpico. A competição...","['Social', 'Esportes']",2023-06-14 17:30:00-03:00,o municipio de ipatinga no vale do aco recebe nesta semana a etapa estadual dos jogos escolares de minas gerais jemg paralimpico a competicao,municipio ipatinga vale aco recebe nesta semana etapa estadual jogos escolares minas gerais jemg paralimpico competicao
https://www.agenciaminas.mg.gov.br/noticia/prorrogado-prazo-para-envio-de-proposta-do-edital-nucleo-de-fomento-ao-paradesporto,Prorrogado prazo para envio de proposta do edital Núcleo de Fomento ao Paradesporto ,Documentos para participar do programa esportivo devem ser enviados até o dia 18/6,"O Governo de Minas, por meio da Secretaria de Estado de Desenvolvimento Social (Sedese-MG), prorrogou cronograma com prazos para envio e seleção de...","['Social', 'Esportes']",2023-06-13 12:35:00-03:00,o governo de minas por meio da secretaria de estado de desenvolvimento social sedese mg prorrogou cronograma com prazos para envio e selecao de,governo minas meio secretaria estado desenvolvimento social sedese mg prorrogou cronograma prazos envio selecao
https://www.agenciaminas.mg.gov.br/noticia/paratleta-mineira-e-convocada-para-mundial-em-paris,Paratleta mineira é convocada para mundial em Paris ,Izabela Campos recebe apoio do Programa Bolsa Atleta e vai competir em duas modalidades no evento teste de olho nas Paralimpíadas de 2024,"A paratleta de Belo Horizonte Izabela Campos, de 42 anos, foi convocada pelo Comitê Paralímpico Brasileiro (CPB) para defender o país no Mundial de...","['Social', 'Esportes']",2023-06-13 12:00:00-03:00,a paratleta de belo horizonte izabela campos de 42 anos foi convocada pelo comite paralimpico brasileiro cpb para defender o pais no mundial de,paratleta belo horizonte izabela campos 42 anos convocada comite paralimpico brasileiro cpb defender pais mundial
https://www.agenciaminas.mg.gov.br/noticia/desenvolvimento-social-grupo-avanca-em-propostas-e-projetos-estruturantes,Desenvolvimento Social: grupo avança em propostas e projetos estruturantes,"Reunião técnica também mobiliza especialistas em eixos como Políticas para as Mulheres, Direitos Humanos, Esportes, Desenvolvimento Humano e Habitação",A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) coordenou Grupo de Trabalho (GT) do 8º Encontro do Consórcio de...,"['Social', 'Trabalho', 'Esportes']",2023-06-03 07:30:00-03:00,a secretaria de estado de desenvolvimento social de minas gerais sedese mg coordenou grupo de trabalho gt do 8o encontro do consorcio de,secretaria estado desenvolvimento social minas gerais sedese mg coordenou grupo trabalho gt 8o encontro consorcio
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-recebe-delegacoes-dos-jogos-escolares-brasileiros-2025-em-uberlandia,Governo de Minas recebe delegações dos Jogos Escolares Brasileiros 2025 em Uberlândia,Estudantes-atletas de todo o Brasil desembarcaram em Minas para a competição que ocorre durante o mês de outubro,"O governador Romeu Zema deu as boas-vindas, nesta segunda-feira (6/10), às delegações dos 26 estados e do Distrito Federal que vão disputar os...","['Social', 'Esportes', 'Educação', 'Governador']",2025-10-06 18:55:00-03:00,o governador romeu zema deu as boas vindas nesta segunda feira 6 10 as delegacoes dos 26 estados e do distrito federal que vao disputar os,governador romeu zema deu boas vindas nesta segunda feira 6 10 delegacoes 26 estados distrito federal vao disputar
https://www.agenciaminas.mg.gov.br/noticia/contemplados-pelos-programas-bolsa-atleta-e-bolsa-tecnico-sao-convocados-para-mundial-de-natacao-paralimpica,Contemplados pelos programas “Bolsa Atleta” e “Bolsa Técnico” são convocados para Mundial de Natação Paralímpica ,Dez bolsistas atendidos pelos programas da Secretaria de Desenvolvimento Social representam Minas e o Brasil em competição no Reino Unido,Fábio Antunes / Divulgação Oito paratletas e dois técnicos mineiros beneficiados pelos programas “Bolsa Atleta” e “Bolsa...,"['Social', 'Esportes']",2023-06-02 14:20:00-03:00,fabio antunes divulgacao oito paratletas e dois tecnicos mineiros beneficiados pelos programas bolsa atleta e bolsa,fabio antunes divulgacao oito paratletas dois tecnicos mineiros beneficiados programas bolsa atleta bolsa
https://www.agenciaminas.mg.gov.br/noticia/jogos-escolares-de-minas-gerais-chegam-a-itabirito-com-mais-de-520-atletas-estudantes,Jogos Escolares de Minas Gerais chegam a Itabirito com mais de 520 atletas-estudantes ,"Etapa microrregional reúne competidores de Mariana, Ouro Preto, Acaiaca e Diogo de Vasconcelos, além da cidade-sede","Os Jogos Escolares de Minas Gerais (Jemg),  maior competição estudantil do país, continuam a movimentar o estado. Nessa terça-feira (23/5), a...","['Esportes', 'Educação']",2023-05-24 16:50:00-03:00,os jogos escolares de minas gerais jemg maior competicao estudantil do pais continuam a movimentar o estado nessa terca feira 23 5 a,jogos escolares minas gerais jemg maior competicao estudantil pais continuam movimentar estado nessa terca feira 23 5
https://www.agenciaminas.mg.gov.br/noticia/estado-esclarece-lei-de-incentivo-ao-esporte-durante-palestra-em-joao-monlevade,Estado esclarece Lei de Incentivo ao Esporte durante palestra em João Monlevade ,Empresas e entidades da cidade e região puderam se familiarizar com o mecanismo de apoio esportivo,"A Subsecretaria de Esportes (Subesp), da Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG), marcou presença no evento Viva...","['Social', 'Esportes']",2023-05-23 17:25:00-03:00,a subsecretaria de esportes subesp da secretaria de estado de desenvolvimento social de minas gerais sedese mg marcou presenca no evento viva,subsecretaria esportes subesp secretaria estado desenvolvimento social minas gerais sedese mg marcou presenca evento viva
https://www.agenciaminas.mg.gov.br/noticia/forum-de-tematicas-esportivas-aponta-prioridades-do-esporte-em-governador-valadares,Fórum de Temáticas Esportivas aponta prioridades do esporte em Governador Valadares,Segunda edição do evento aconteceu nessa semana e reuniu 13 municípios do Vale do Rio Doce,Sedese / Divulgação A Diretoria Regional (DR) de Governador Valadares recebeu a segunda edição do Fórum de Temáticas...,"['Social', 'Esportes']",2023-05-18 18:00:00-03:00,sedese divulgacao a diretoria regional dr de governador valadares recebeu a segunda edicao do forum de tematicas,sedese divulgacao diretoria regional dr governador valadares recebeu segunda edicao forum tematicas
https://www.agenciaminas.mg.gov.br/noticia/estudantes-mineiros-iniciam-etapa-microrregional-dos-jogos-escolares-2023,Estudantes mineiros iniciam etapa microrregional dos jogos escolares 2023,"Com mais de 800 municípios inscritos, competição contará com a participação de alunos de 12 a 17 anos de escolas públicas e particulares de Minas","Teve início nesta semana a etapa microrregional dos Jogos Escolares de Minas Gerais, nas 52 sedes regionais da competição, com a participação de...","['Social', 'Esportes', 'Educação']",2023-05-16 12:30:00-03:00,teve inicio nesta semana a etapa microrregional dos jogos escolares de minas gerais nas 52 sedes regionais da competicao com a participacao de,inicio nesta semana etapa microrregional jogos escolares minas gerais 52 sedes regionais competicao participacao
https://www.agenciaminas.mg.gov.br/noticia/governo-da-inicio-a-etapa-microrregional-dos-jogos-escolares-estaduais-de-minas-gerais,Governo dá início à etapa microrregional dos Jogos Escolares Estaduais de Minas Gerais,Total de 810 municípios se inscreveram para participar da edição 2023,"O Governo de Minas, por meio da Secretaria de Desenvolvimento Social (Sedese -MG), dá início aos Jogos Escolares de Minas Gerais (Jemg) 2023 nesta...","['Social', 'Esportes', 'Educação']",2023-05-15 17:55:00-03:00,o governo de minas por meio da secretaria de desenvolvimento social sedese mg da inicio aos jogos escolares de minas gerais jemg 2023 nesta,governo minas meio secretaria desenvolvimento social sedese mg inicio jogos escolares minas gerais jemg 2023 nesta
https://www.agenciaminas.mg.gov.br/noticia/participantes-do-projeto-social-apoiado-pela-cemig-recebem-uniformes-para-a-pratica-do-futsal-e-do-volei,Participantes do projeto social apoiado pela Cemig recebem uniformes para a prática do futsal e do vôlei,Solenidade de entrega dos kits para o projeto Todos pelo Esporte ocorreu nesta semana em duas cidades da Região Metropolitana de Belo Horizonte (RMBH),"Crianças e adolescentes de Santa Luzia e de Betim, cidades da Região Metropolitana de Belo Horizonte (RMBH), que participam gratuitamente das aulas...","['Social', 'Esportes']",2023-05-12 08:00:00-03:00,criancas e adolescentes de santa luzia e de betim cidades da regiao metropolitana de belo horizonte rmbh que participam gratuitamente das aulas,criancas adolescentes santa luzia betim cidades regiao metropolitana belo horizonte rmbh participam gratuitamente aulas
https://www.agenciaminas.mg.gov.br/noticia/assistencia-social-e-esportes-sao-os-destaques-da-sedese-no-38-congresso-mineiro-de-municipios,Assistência social e esportes são os destaques da Sedese no 38º Congresso Mineiro de Municípios ,"CadÚnico, Bolsa Família e políticas públicas voltadas para o esporte são os temas principais das palestras",A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) marcou presença nos dois dias de realização do 38º Congresso Mineiro...,"['Social', 'Esportes']",2023-05-11 17:45:00-03:00,a secretaria de estado de desenvolvimento social de minas gerais sedese mg marcou presenca nos dois dias de realizacao do 38o congresso mineiro,secretaria estado desenvolvimento social minas gerais sedese mg marcou presenca dois dias realizacao 38o congresso mineiro
https://www.agenciaminas.mg.gov.br/noticia/sedese-publica-edital-do-programa-nucleos-de-fomento-ao-paradesporto,Sedese publica edital do Programa Núcleos de Fomento ao Paradesporto,Instituições interessadas podem fazer inscrição até 11/6,A Secretaria de Estado de Desenvolvimento Social (Sedese-MG) acaba de publicar o Edital 01/2023 do programa Núcleos de Fomento ao...,"['Social', 'Esportes']",2023-05-11 16:40:00-03:00,a secretaria de estado de desenvolvimento social sedese mg acaba de publicar o edital 01 2023 do programa nucleos de fomento ao,secretaria estado desenvolvimento social sedese mg acaba publicar edital 01 2023 programa nucleos fomento
https://www.agenciaminas.mg.gov.br/noticia/governo-convoca-mais-25-municipios-para-programa-geracao-esporte,Governo convoca mais 25 municípios para Programa Geração Esporte ,Cidades listadas no cadastro reserva do edital devem apresentar documentação exigida em até dez dias corridos,"O Governo de Minas, por meio da Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) e da Subsecretaria de Esportes (Subesp),...","['Social', 'Esportes']",2023-05-09 12:15:00-03:00,o governo de minas por meio da secretaria de estado de desenvolvimento social de minas gerais sedese mg e da subsecretaria de esportes subesp,governo minas meio secretaria estado desenvolvimento social minas gerais sedese mg subsecretaria esportes subesp
https://www.agenciaminas.mg.gov.br/noticia/minas-gerais-acelera-rumo-a-copa-do-mundo-feminina-2027-com-foco-em-legado-social-e-esportivo,Minas Gerais acelera rumo à Copa do Mundo Feminina 2027 com foco em legado social e esportivo,"Encontro entre órgãos federais, estaduais e municipais alinha estratégias de segurança, infraestrutura e o fortalecimento do futebol feminino no estado","Minas Gerais deu mais um passo na preparação para receber a Copa do Mundo Feminina FIFA 2027. Nessa segunda-feira (11/5), o estádio Mineirão, em...","['Esportes', 'Social', 'Governo']",2026-05-12 11:45:00-03:00,minas gerais deu mais um passo na preparacao para receber a copa do mundo feminina fifa 2027 nessa segunda feira 11 5 o estadio mineirao em,minas gerais deu passo preparacao receber copa mundo feminina fifa 2027 nessa segunda feira 11 5 estadio mineirao
https://www.agenciaminas.mg.gov.br/noticia/governo-do-estado-inaugura-centro-mineiro-de-esportes-urbanos,Governo do Estado inaugura Centro Mineiro de Esportes Urbanos,"Espaço vai funcionar como centro de treinamento do programa Minas Urbano e deve atender, gratuitamente, 1,6 mil crianças e adolescentes até 2026","O Governo de Minas, por meio da Secretaria de Estado de Desenvolvimento Social (Sedese) e da Companhia de Desenvolvimento de Minas Gerais...","['Social', 'Governo', 'Governador', 'Esportes']",2025-10-06 11:55:00-03:00,o governo de minas por meio da secretaria de estado de desenvolvimento social sedese e da companhia de desenvolvimento de minas gerais,governo minas meio secretaria estado desenvolvimento social sedese companhia desenvolvimento minas gerais
https://www.agenciaminas.mg.gov.br/noticia/forum-de-tematicas-esportivas-tera-segunda-edicao-em-governador-valadares,Fórum de Temáticas Esportivas terá segunda edição em Governador Valadares,Representantes dos 70 municípios que compõem a Diretoria Regional têm até 12/5 para confirmarem participação,Sedese / Reprodução A Diretoria Regional da Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) de...,['Esportes'],2023-05-05 16:55:00-03:00,sedese reproducao a diretoria regional da secretaria de estado de desenvolvimento social de minas gerais sedese mg de,sedese reproducao diretoria regional secretaria estado desenvolvimento social minas gerais sedese mg
https://www.agenciaminas.mg.gov.br/noticia/rede-minas-e-inconfidencia-transmitem-tupi-e-varginha-no-sabado-6-5,Rede Minas e Inconfidência transmitem Tupi e Varginha no sábado (6/5),"Partida válida pelo Módulo II do Campeonato Mineiro será disputada em Juiz de Fora, na Zona da Mata; emissoras de rádio também transmitem partidas do Brasileirão","Montagem / Agência Minas* As emissoras públicas mineiras entram em campo, neste fim de semana, transmitindo os jogos dos...",['Esportes'],2023-05-04 10:55:00-03:00,montagem agencia minas as emissoras publicas mineiras entram em campo neste fim de semana transmitindo os jogos dos,montagem agencia minas emissoras publicas mineiras entram campo neste fim semana transmitindo jogos
https://www.agenciaminas.mg.gov.br/noticia/cruzeiro-e-minas-arena-assinam-acordo-mediado-pelo-governo-de-minas-e-clube-voltara-a-jogar-no-mineirao,"Cruzeiro e Minas Arena assinam acordo mediado pelo Governo de Minas, e clube voltará a jogar no Mineirão",Documento foi assinado na tarde desta sexta-feira (28/4) e será ponto de partida para novo contrato,"O acordo comercial entre a Minas Arena e o Cruzeiro foi selado em reunião realizada na tarde desta sexta-feira (28/4), com mediação do Governo de...",['Esportes'],2023-04-28 18:25:00-03:00,o acordo comercial entre a minas arena e o cruzeiro foi selado em reuniao realizada na tarde desta sexta feira 28 4 com mediacao do governo de,acordo comercial minas arena cruzeiro selado reuniao realizada tarde desta sexta feira 28 4 mediacao governo
https://www.agenciaminas.mg.gov.br/noticia/rede-minas-e-inconfidencia-irao-transmitir-jogos-do-campeonato-mineiro-modulo-ii-em-parceria-inedita-com-a-federacao-mineira-de-futebol,Rede Minas e Inconfidência irão transmitir jogos do Campeonato Mineiro Módulo II em parceria inédita com a Federação Mineira de Futebol  ,Emissora pública mineira exibirá os confrontos da divisão de acesso estadual a partir deste sábado (29/4),"“Rede Minas, a casa do futebol do interior”. É com esse slogan que a Rede Minas passa a transmitir, em TV aberta, os jogos do Campeonato Mineiro do...","['Esportes', 'Cultura']",2023-04-28 11:00:00-03:00,rede minas a casa do futebol do interior e com esse slogan que a rede minas passa a transmitir em tv aberta os jogos do campeonato mineiro do,rede minas casa futebol interior slogan rede minas passa transmitir tv aberta jogos campeonato mineiro
https://www.agenciaminas.mg.gov.br/noticia/atletas-mineiros-que-participaram-dos-jogos-escolares-de-minas-gerais-tem-destaque-nacional-e-internacional,Atletas mineiros que participaram dos Jogos Escolares de Minas Gerais têm destaque nacional e internacional,"Com suporte de professores de educação física, estudantes do estado irão representar suas escolas e municípios no Jemg e em competições internacionais",Alunos de escolas de Minas Gerais estão se destacando no esporte no cenário nacional e internacional. Por meio dos Jogos Escolares de Minas Gerais...,"['Esportes', 'Educação']",2023-04-25 16:00:00-03:00,alunos de escolas de minas gerais estao se destacando no esporte no cenario nacional e internacional por meio dos jogos escolares de minas gerais,alunos escolas minas gerais destacando esporte cenario nacional internacional meio jogos escolares minas gerais
https://www.agenciaminas.mg.gov.br/noticia/entendimentos-sobre-calendario-de-jogos-no-mineirao-avancam-com-mediacao-do-estado,Entendimentos sobre calendário de jogos no Mineirão avançam com mediação do Estado,"Datas oficiais para partidas de 2023 foram apresentadas em reunião do Comitê de Cultura, Esporte e Lazer, com presença da Minas Arena, Cruzeiro e representantes do poder legislativo estadual","Seinfra / Divulgação O calendário de jogos de futebol no Estádio Mineirão para o ano de 2023 foi apresentado, na tarde desta...","['Infraestrutura', 'Governo', 'Esportes']",2023-04-20 18:32:00-03:00,seinfra divulgacao o calendario de jogos de futebol no estadio mineirao para o ano de 2023 foi apresentado na tarde desta,seinfra divulgacao calendario jogos futebol estadio mineirao ano 2023 apresentado tarde desta
https://www.agenciaminas.mg.gov.br/noticia/jogos-escolares-de-minas-gerais-tem-95-de-adesao-dos-municipios-mineiros,Jogos Escolares de Minas Gerais têm 95% de adesão dos municípios mineiros,"Ao todo, 810 cidades se inscreveram para competição esportiva escolar; expectativa é que 40 mil alunos participem do Jemg","A tradição e a força dos Jogos Escolares de Minas Gerais (Jemg) estão de volta. Desta vez, 810 municípios se inscreveram para a edição 2023, número...","['Social', 'Esportes']",2023-04-20 12:05:00-03:00,a tradicao e a forca dos jogos escolares de minas gerais jemg estao de volta desta vez 810 municipios se inscreveram para a edicao 2023 numero,tradicao forca jogos escolares minas gerais jemg volta desta vez 810 municipios inscreveram edicao 2023 numero
https://www.agenciaminas.mg.gov.br/noticia/jovens-do-programa-fica-vivo-recebem-visita-de-jogadores-do-sub-20-do-atletico-mineiro,Jovens do Programa Fica Vivo! recebem visita de jogadores do sub-20 do Atlético Mineiro ,"Encontro foi realizado no Campo do Rio Verde, em Santa Luzia, com adolescentes da oficina de futebol. Houve conversas, aquecimento e disputas entre as equipes","Um clima de descontração e alegria tomou conta da tarde de terça-feira (18/4) do Campo do Rio Verde, no Palmital, município de Santa Luzia, situado...","['Social', 'Esportes', 'Segurança']",2023-04-19 12:10:00-03:00,um clima de descontracao e alegria tomou conta da tarde de terca feira 18 4 do campo do rio verde no palmital municipio de santa luzia situado,clima descontracao alegria tomou conta tarde terca feira 18 4 campo rio verde palmital municipio santa luzia situado
https://www.agenciaminas.mg.gov.br/noticia/governo-vai-contemplar-556-municipios-com-icms-esportivo,Governo vai contemplar 556 municípios com ICMS Esportivo ,Estado teve recordes em número de projetos de incentivo ao esporte aprovados e de conselhos municipais esportivos em atividade,O esporte tem batido um bolão em Minas Gerais. Prova vem de dois recordes históricos em relação ao Imposto sobre Circulação de Mercadorias e...,"['Social', 'Esportes']",2023-04-18 15:50:00-03:00,o esporte tem batido um bolao em minas gerais prova vem de dois recordes historicos em relacao ao imposto sobre circulacao de mercadorias e,esporte batido bolao minas gerais prova vem dois recordes historicos relacao imposto sobre circulacao mercadorias
https://www.agenciaminas.mg.gov.br/noticia/pmmg-lanca-cartilha-com-dicas-voltadas-a-seguranca-nas-escolas,PMMG lança cartilha com dicas voltadas à segurança nas escolas,Iniciativa integra operação preventiva lançada pelo Governo de Minas que amplia rede de proteção e o combate à violência nas unidades de ensino,A Polícia Militar de Minas Gerais (PMMG) iniciou a semana com o lançamento de cartilha com dicas de segurança voltadas ao ambiente...,"['Esportes', 'Segurança']",2023-04-18 12:20:00-03:00,a policia militar de minas gerais pmmg iniciou a semana com o lancamento de cartilha com dicas de seguranca voltadas ao ambiente,policia militar minas gerais pmmg iniciou semana lancamento cartilha dicas seguranca voltadas ambiente
https://www.agenciaminas.mg.gov.br/noticia/rede-minas-transmite-campeonato-mineiro-de-volei-feminino-e-masculino,Rede Minas transmite Campeonato Mineiro de Vôlei feminino e masculino,Exibição dos duelos na multiprogramação da emissora pública começa nesta quinta-feira (2/10),"Os quatro canais da Rede Minas vão estar ligados no vôlei. Até o dia 12/10, o público confere as partidas do Campeonato Mineiro de Vôlei feminino e...","['Esportes', 'Cultura']",2025-10-02 17:25:00-03:00,os quatro canais da rede minas vao estar ligados no volei ate o dia 12 10 o publico confere as partidas do campeonato mineiro de volei feminino e,quatro canais rede minas vao ligados volei dia 12 10 publico confere partidas campeonato mineiro volei feminino
